0.0009208851293367852 1.205561813879891e-13
0.0009609863467945149 8.830844382847645e-14
0.0009613960535468791 6.99278795529476e-14
0.0009619426009451538 5.1228840839393114e-14
0.0009624894590520667 3.753001164236318e-14
0.0010042596962699611 2.971497745374928e-14
0.0010476938133911354 2.5430568475571746e-14
0.0010931617597727745 2.0135052876846513e-14
0.0011406029297448797 1.5942245048231867e-14
0.0011901029575101718 1.262252345361987e-14
0.0012950887184337895 9.992898373357905e-15
0.0014698717398624237 7.910161191535794e-15
0.0015997647819072404 5.793575359991862e-15
0.0018159243722263424 4.242839132333841e-15
0.0020609985080333884 3.358539253835984e-15
0.002339479818650595 2.4595764943453897e-15
0.002769656199681189 1.8010211699031504e-15
0.003143444398133164 1.4256492191779605e-15
0.0035676784307352317 1.1285129403848197e-15
0.004223692209430625 8.263518946515426e-16
0.0050003317917664885 6.050949256827678e-16
0.005919777480926205 4.4307984462409774e-16
0.007309318327936207 3.2440613366456803e-16
0.008653333386773508 2.3754590097911067e-16
0.010684517876808835 1.7392203287846837e-16
0.013192479378448285 1.2733906750611144e-16
0.016289131073339843 9.323280003665054e-17
0.02011265536316943 6.826149407963029e-17
0.024833670005866112 4.997845792630598e-17
0.0306584852613625 3.9552493850180495e-17
0.03629071693560721 3.130518776454189e-17
0.04673389473189231 2.29177487375768e-17
0.06018224772706686 1.6777513399667457e-17
0.07428762709209948 1.4351674357919114e-17
0.08793491340600869 1.135912850936879e-17
0.1085448999031588 9.71672675638854e-18
0.13398540850989898 8.311797756354697e-18
0.17244361134012132 8.305895027915673e-18
0.22194057862521524 8.299996491373937e-18
0.2738028552870515 9.691449030620456e-18
0.32382665337201183 1.2233054268856826e-17
0.3672165755681914 1.5443029826768328e-17
0.39927031918023687 1.94976172046084e-17
0.4527690287647543 2.4613827211429244e-17
0.5134360946976304 3.1072539974315685e-17
0.5582531047009047 3.9230675378477873e-17
0.6328742417695028 5.786171578201471e-17
0.7174699119853739 8.534082375434693e-17
0.8133734012701065 1.258700351456621e-16
0.9219652096677894 2.0066509445217028e-16
1.0022996484803888 2.7384500315306404e-16
1.08947913405814 4.039445613213744e-16
1.2351087259248743 5.957818766406064e-16
1.342347081893571 9.499225338064722e-16
1.521561077449062 1.5143897810780098e-15
1.7244565312753106 2.6095829625847564e-15
2.123797180909197 7.749780564716513e-15
2.3085239200473926 1.1431582371439369e-14
2.616730196298641 1.8224508745453247e-14
2.8439278821174194 2.90573986950967e-14
3.0912912032152233 4.286212285739778e-14
3.360170053243705 6.322525960153046e-14
3.652435841363796 9.326261009004092e-14
3.969558704062137 1.486991436961375e-13
4.314828790024487 2.1934382470958083e-13
4.689463942393105 3.497247061588865e-13
5.095902711721208 6.027138527492734e-13
5.538354633168199 9.609749685440907e-13
6.018367288955721 1.6561395734611973e-12
6.819928849182873 3.0847099204198788e-12
7.409963438295321 5.746231877785773e-12
8.052189598390367 9.903027989899775e-12
8.389710699565395 1.706885100884507e-11
8.742621656261889 2.7218025148374157e-11
8.735171765277972 4.3407058437977526e-11
9.100028164263293 8.08687247365788e-11
9.090981949141458 1.394017728855025e-10
9.472045782865706 2.402727826457029e-10
