18,797585955483314; 1,9923381787243633e-7
19,379144166965723; 1,720555910349656e-7
19,97869457990129; 1,4011893098780757e-7
20,59679383557999; 1,1081179432360276e-7
21,23401579661586; 8,763450930327837e-8
21,890952079738263; 6,730161373408913e-8
22,568212605067995; 5,480920505662894e-8
23,266426162385418; 4,4635615585811775e-8
23,266426162385418; 3,635043012694457e-8
23,986240994919232; 3,139173262177364e-8
23,986240994919232; 2,5564853721749204e-8
25,493368355504757; 2,0819549965238876e-8
26,28208014757212; 1,6464953539067246e-8
27,93346195816503; 1,3807892223649675e-8
29,688605033811726; 1,0604195040357702e-8
32,53024503228891; 8,892924106247686e-9
35,64387214069427; 7,90840991594812e-9
41,50949482641678; 8,892924106247686e-9
46,88970546223608; 1,0297667231153715e-8
51,37774598844301; 1,1924306239055577e-8
58,03701988631605; 1,4218907928277917e-8
61,6836596668486; 1,7979477643924387e-8
67,58770111177796; 2,1439279744440784e-8
74,05684692262412; 2,6325835643969488e-8
78,71006041528561; 3,139173262177364e-8
86,2437810365099; 3,854670508670141e-8
91,66273609945672; 4,59642715960388e-8
97,42218033879686; 5,480920505662894e-8
103,543507709251; 6,346697083366644e-8
