freq,h2Om
1.3319698835662415e-07,7.551773512725279e-17
1.3341166741276446e-07,7.588345978337245e-17
1.336266924759561e-07,7.625095557644578e-17
1.3384206410387224e-07,7.66202310835176e-17
1.3405778285508606e-07,7.69912949231685e-17
1.3427384928906986e-07,7.73641557557123e-17
1.344902639661985e-07,7.773882228340116e-17
1.3470702744775007e-07,7.811530325062762e-17
1.349241402959064e-07,7.849360744412687e-17
1.3514160307375658e-07,7.887374369318527e-17
1.353594163452961e-07,7.925572086984254e-17
1.355775806754303e-07,7.963954788910211e-17
1.3579609662997502e-07,8.002523370913764e-17
1.360149647756572e-07,8.041278733150089e-17
1.3623418568011834e-07,8.080221780133472e-17
1.3645375991191364e-07,8.119353420758058e-17
1.366736880405156e-07,8.158674568319401e-17
1.3689397063631453e-07,8.198186140535609e-17
1.3711460827061917e-07,8.23788905956862e-17
1.3733560151565994e-07,8.277784252046017e-17
1.3755695094458957e-07,8.317872649082507e-17
1.3777865713148369e-07,8.358155186301487e-17
1.3800072065134434e-07,8.398632803857237e-17
1.3822314208009913e-07,8.43930644645644e-17
1.3844592199460485e-07,8.480177063380595e-17
1.3866906097264797e-07,8.521245608508012e-17
1.388925595929454e-07,8.562513040335906e-17
1.3911641843514784e-07,8.603980322003142e-17
1.393406380798392e-07,8.645648421312263e-17
1.3956521910853996e-07,8.687518310752482e-17
1.3979016210370782e-07,8.729590967522172e-17
1.4001546764873846e-07,8.771867373551546e-17
1.4024113632796894e-07,8.81434851552591e-17
1.4046716872667701e-07,8.857035384908279e-17
1.4069356543108454e-07,8.89992897796287e-17
1.409203270283583e-07,8.94303029577822e-17
1.4114745410661055e-07,8.98634034429035e-17
1.4137494725490252e-07,9.029860134306619e-17
1.4160280706324378e-07,9.073590681528894e-17
1.4183103412259567e-07,9.117533006577618e-17
1.42059629024872e-07,9.161688135015459e-17
1.422885923629398e-07,9.206057097371093e-17
1.4251792473062237e-07,9.25064092916356e-17
1.4274762672270023e-07,9.295440670926256e-17
1.4297769893491162e-07,9.340457368231082e-17
1.432081419639561e-07,9.385692071713193e-17
1.4343895640749383e-07,9.431145837095075e-17
1.4367014286414905e-07,9.47681972521157e-17
1.4390170193351092e-07,9.5227148020345e-17
1.4413363421613402e-07,9.568832138697288e-17
1.443659403135421e-07,9.615172811520435e-17
1.4459862082822718e-07,9.661737902036117e-17
1.448316763636533e-07,9.708528497013844e-17
1.4506510752425707e-07,9.755545688485663e-17
1.452989149154484e-07,9.802790573771422e-17
1.455330991436142e-07,9.850264255504825e-17
1.4576766081611746e-07,9.897967841658653e-17
1.4600260054130108e-07,9.945902445571072e-17
1.4623791892848833e-07,9.994069185971394e-17
1.4647361658798375e-07,1.0042469187006015e-16
1.467096941310767e-07,1.009110357826509e-16
1.4694615217004056e-07,1.0139973494808347e-16
1.4718299131813644e-07,1.0189080077192052e-16
1.4742021218961386e-07,1.0238424471495415e-16
1.4765781539971154e-07,1.0288007829347164e-16
1.478958015646609e-07,1.0337831307952824e-16
1.4813417130168535e-07,1.0387896070121215e-16
1.4837292522900414e-07,1.0438203284292077e-16
1.4861206396583278e-07,1.0488754124563067e-16
1.48851588132384e-07,1.0539549770717032e-16
1.490914983498713e-07,1.059059140824994e-16
1.4933179524050823e-07,1.0641880228398042e-16
1.495724794275121e-07,1.0693417428166111e-16
1.4981355153510463e-07,1.0745204210355194e-16
1.500550121885128e-07,1.0797241783590467e-16
1.502968620139721e-07,1.0849531362349818e-16
1.5053910163872747e-07,1.090207416699203e-16
1.5078173169103384e-07,1.0954871423785e-16
1.510247528001599e-07,1.1007924364934853e-16
1.512681655963874e-07,1.1061234228614137e-16
1.5151197071101482e-07,1.1114802258991215e-16
1.5175616877635813e-07,1.1168629706259048e-16
1.5200076042575157e-07,1.1222717826664201e-16
1.5224574629355126e-07,1.1277067882536593e-16
1.5249112701513465e-07,1.1331681142318452e-16
1.5273690322690408e-07,1.1386558880594342e-16
1.529830755662876e-07,1.1441702378120715e-16
1.5322964467173978e-07,1.1497112921855603e-16
1.534766111827454e-07,1.1552791804989118e-16
1.5372397573981866e-07,1.1608740326973027e-16
1.539717389845071e-07,1.166495979355166e-16
1.5421990155939223e-07,1.1721451516792052e-16
1.5446846410809026e-07,1.1778216815114422e-16
1.547174272752561e-07,1.1835257013323404e-16
1.549667917065823e-07,1.189257344263839e-16
1.5521655804880314e-07,1.1950167440725074e-16
1.5546672694969523e-07,1.2008040351726495e-16
1.5571729905807826e-07,1.206619352629412e-16
1.5596827502381894e-07,1.2124628321619905e-16
1.5621965549783014e-07,1.218334610146737e-16
1.5647144113207473e-07,1.2242348236203914e-16
1.5672363257956645e-07,1.23016361028326e-16
1.5697623049437054e-07,1.236121108502405e-16
1.5722923553160737e-07,1.242107457314914e-16
1.5748264834745318e-07,1.2481227964311248e-16
1.577364695991409e-07,1.2541672662378643e-16
1.5799069994496398e-07,1.2602410078017725e-16
1.5824534004427556e-07,1.2663441628725343e-16
1.5850039055749256e-07,1.2724768738862445e-16
1.5875585214609618e-07,1.2786392839687004e-16
1.5901172547263287e-07,1.2848315369387247e-16
1.5926801120071823e-07,1.2910537773115716e-16
1.5952470999503612e-07,1.2973061503022373e-16
1.5978182252134267e-07,1.303588801828904e-16
1.6003934944646706e-07,1.309901878516318e-16
1.602972914383122e-07,1.316245527699189e-16
1.6055564916585884e-07,1.322619897425684e-16
1.6081442329916462e-07,1.3290251364608147e-16
1.6107361450936814e-07,1.3354613942899677e-16
1.613332234686897e-07,1.3419288211223652e-16
1.6159325085043203e-07,1.3484275678945473e-16
1.618536973289844e-07,1.3549577862739492e-16
1.6211456357982168e-07,1.361519628662376e-16
1.6237585027950847e-07,1.3681132481996136e-16
1.6263755810569972e-07,1.3747387987669775e-16
1.6289968773714168e-07,1.3813964349908812e-16
1.6316223985367586e-07,1.3880863122464967e-16
1.6342521513623816e-07,1.3948085866613175e-16
1.63688614266863e-07,1.401563415118857e-16
1.6395243792868402e-07,1.4083509552622848e-16
1.642166868059349e-07,1.4151713654980772e-16
1.644813615839535e-07,1.4220248049997774e-16
1.6474646294918093e-07,1.428911433711635e-16
1.6501199158916561e-07,1.4358314123524005e-16
1.6527794819256416e-07,1.4427849024190489e-16
1.6554433344914214e-07,1.4497720661905228e-16
1.6581114804977778e-07,1.456793066731567e-16
1.660783926864629e-07,1.4638480678965111e-16
1.6634606805230358e-07,1.4709372343330633e-16
1.6661417484152433e-07,1.4780607314862115e-16
1.6688271374946732e-07,1.48521872560202e-16
1.671516854725963e-07,1.4924113837315592e-16
1.674210907084977e-07,1.4996388737347883e-16
1.6769093015588111e-07,1.5069013642844324e-16
1.6796120451458372e-07,1.5141990248699917e-16
1.6823191448556929e-07,1.5215320258016174e-16
1.6850306077093232e-07,1.528900538214146e-16
1.6877464407389903e-07,1.5363047340710751e-16
1.6904666509882788e-07,1.5437447861685343e-16
1.6931912455121408e-07,1.5512208681393932e-16
1.6959202313768844e-07,1.5587331544572288e-16
1.6986536156602173e-07,1.5662818204404658e-16
1.7013914054512554e-07,1.5738670422564423e-16
1.7041336078505291e-07,1.581488996925481e-16
1.7068802299700272e-07,1.5891478623250943e-16
1.7096312789331878e-07,1.596843817194059e-16
1.7123867618749395e-07,1.6045770411366415e-16
1.7151466859417114e-07,1.6123477146267738e-16
1.7179110582914402e-07,1.6201560190122277e-16
1.7206798860936097e-07,1.6280021365188993e-16
1.7234531765292588e-07,1.6358862502550426e-16
1.7262309367909907e-07,1.643808544215503e-16
1.729013174083014e-07,1.6517692032860772e-16
1.731799895621136e-07,1.659768413247759e-16
1.734591108632803e-07,1.6678063607811288e-16
1.7373868203571115e-07,1.6758832334706904e-16
1.740187038044814e-07,1.6839992198092067e-16
1.742991768958364e-07,1.692154509202181e-16
1.745801020371906e-07,1.7003492919721774e-16
1.7486147995713186e-07,1.7085837593633495e-16
1.7514331138542242e-07,1.7168581035458612e-16
1.7542559705299959e-07,1.7251725176203378e-16
1.7570833769198016e-07,1.7335271956224518e-16
1.7599153403565957e-07,1.7419223325273585e-16
1.762751868185161e-07,1.7503581242543213e-16
1.7655929677621192e-07,1.75883476767125e-16
1.7684386464559372e-07,1.7673524605992612e-16
1.7712889116469735e-07,1.775911401817371e-16
1.7741437707274665e-07,1.7845117910670425e-16
1.77700323110158e-07,1.7931538290569205e-16
1.779867300185412e-07,1.801837717467489e-16
1.7827359854070012e-07,1.8105636589557302e-16
1.7856092942063742e-07,1.8193318571599449e-16
1.788487234035534e-07,1.8281425167044016e-16
1.7913698123585048e-07,1.8369958432041936e-16
1.7942570366513415e-07,1.8458920432700026e-16
1.7971489144021368e-07,1.8548313245128817e-16
1.8000454531110678e-07,1.8638138955491832e-16
1.8029466602903843e-07,1.8728399660053294e-16
1.805852543464456e-07,1.881909746522785e-16
1.8087631101697788e-07,1.8910234487629347e-16
1.8116783679549855e-07,1.900181285411991e-16
1.8145983243808892e-07,1.9093834701860308e-16
1.8175229870204748e-07,1.9186302178358907e-16
1.8204523634589437e-07,1.9279217441522624e-16
1.823386461293723e-07,1.9372582659706829e-16
1.826325288134474e-07,1.9466400011765694e-16
1.8292688516031328e-07,1.956067168710357e-16
1.8322171593339213e-07,1.9655399885725886e-16
1.835170218973354e-07,1.9750586818289979e-16
1.838128038180285e-07,1.9846234706157558e-16
1.8410906246258966e-07,1.9942345781445557e-16
1.8440579859937475e-07,2.0038922287079022e-16
1.8470301299797795e-07,2.0135966476843162e-16
1.850007064292327e-07,2.0233480615435407e-16
1.8529887966521638e-07,2.0331466978519245e-16
1.855975334792492e-07,2.0429927852776215e-16
1.858966686458989e-07,2.0528865535960192e-16
1.8619628594098172e-07,2.0628282336950582e-16
1.86496386141563e-07,2.072818057580578e-16
1.867969700259622e-07,2.0828562583818246e-16
1.8709803837375155e-07,2.0929430703567766e-16
1.8739959196576105e-07,2.103078728897714e-16
1.8770163158407907e-07,2.113263470536655e-16
1.8800415801205345e-07,2.1234975329508456e-16
1.8830717203429563e-07,2.1337811549683793e-16
1.8861067443668175e-07,2.1441145765737267e-16
1.8891466600635336e-07,2.1544980389132957e-16
1.892191475317222e-07,2.16493178430115e-16
1.8952411980246928e-07,2.175416056224558e-16
1.8982958360954942e-07,2.1859510993497593e-16
1.901355397451923e-07,2.196537159527634e-16
1.9044198900290333e-07,2.207174483799404e-16
1.9074893217746836e-07,2.2178633204024829e-16
1.9105637006495272e-07,2.2286039187761573e-16
1.9136430346270586e-07,2.239396529567508e-16
1.916727331693625e-07,2.250241404637212e-16
1.9198165998484326e-07,2.26113879706537e-16
1.922910847103596e-07,2.272088961157518e-16
1.9260100814841285e-07,2.2830921524504416e-16
1.9291143110279883e-07,2.294148627718236e-16
1.9322235437860895e-07,2.3052586449782527e-16
1.9353377878223102e-07,2.316422463497077e-16
1.9384570512135406e-07,2.3276403437966727e-16
1.9415813420496733e-07,2.3389125476603496e-16
1.9447106684336524e-07,2.350239338138969e-16
1.9478450384814804e-07,2.3616209795570275e-16
1.95098446032223e-07,2.3730577375187973e-16
1.9541289420980912e-07,2.384549878914607e-16
1.957278491964361e-07,2.396097671926955e-16
1.9604331180894928e-07,2.4077013860368735e-16
1.9635928286551058e-07,2.4193612920301644e-16
1.9667576318559934e-07,2.4310776620036756e-16
1.969927535900173e-07,2.4428507693717424e-16
1.973102549008875e-07,2.454680888872459e-16
1.9762826794165928e-07,2.466568296574182e-16
1.979467935371091e-07,2.4785132698819324e-16
1.9826583251334163e-07,2.4905160875438117e-16
1.9858538569779455e-07,2.502577029657621e-16
1.9890545391923755e-07,2.514696377677263e-16
1.992260380077773e-07,2.526874414419414e-16
1.995471387948584e-07,2.539111424070092e-16
1.9986875711326429e-07,2.551407692191212e-16
2.0019089379712185e-07,2.5637635057273605e-16
2.0051354968190241e-07,2.5761791530124346e-16
2.008367256044226e-07,2.588654923776321e-16
2.0116042240284938e-07,2.6011911091517646e-16
2.0148464091669902e-07,2.61378800168103e-16
2.0180938198684218e-07,2.6264458953228444e-16
2.021346464555046e-07,2.6391650854591926e-16
2.0246043516626846e-07,2.6519458689021756e-16
2.02786748964077e-07,2.6647885439010304e-16
2.0311358869523383e-07,2.6776934101489705e-16
2.034409552074077e-07,2.690660768790278e-16
2.037688493496336e-07,2.7036909224272915e-16
2.0409727197231376e-07,2.716784175127401e-16
2.044262239272227e-07,2.729940832430275e-16
2.04755706067506e-07,2.7431612013548267e-16
2.0508571924768562e-07,2.756445590406517e-16
2.0541626432366087e-07,2.7697943095844945e-16
2.0574734215270913e-07,2.78320767038876e-16
2.0607895359349128e-07,2.7966859858275737e-16
2.064110995060504e-07,2.8102295704246007e-16
2.0674378075181708e-07,2.823838740226378e-16
2.070769981936102e-07,2.83751381280963e-16
2.074107526956381e-07,2.8512551072886254e-16
2.077450451235032e-07,2.8650629443227236e-16
2.0807987634420314e-07,2.878937646123802e-16
2.0841524722613157e-07,2.892879536463719e-16
2.087511586390835e-07,2.9068889406819883e-16
2.0908761145425418e-07,2.9209661856932247e-16
2.094246065442442e-07,2.9351115999948975e-16
2.0976214478306053e-07,2.9493255136749307e-16
2.1010022704611767e-07,2.963608258419358e-16
2.1043885421024263e-07,2.9779601675201807e-16
2.1077802715367399e-07,2.99238157588299e-16
2.1111774675606712e-07,3.006872820034918e-16
2.1145801389849513e-07,3.0214342381324257e-16
2.1179882946344994e-07,3.036066169969128e-16
2.1214019433484748e-07,3.0507689569838614e-16
2.1248210939802667e-07,3.065542942268489e-16
2.1282457553975464e-07,3.08038847057604e-16
2.1316759364822772e-07,3.0953058883286867e-16
2.1351116461307255e-07,3.110295543625776e-16
2.1385528932535128e-07,3.125357786252072e-16
2.1419996867756054e-07,3.140492967685773e-16
2.1454520356363673e-07,3.155701441106827e-16
2.14890994878957e-07,3.170983561405128e-16
2.1523734352034037e-07,3.1863396851887247e-16
2.1558425038605301e-07,3.2017701707922786e-16
2.1593171637580714e-07,3.217275378285261e-16
2.1627974239076633e-07,3.2328556694804934e-16
2.1662832933354667e-07,3.248511407942515e-16
2.1697747810821768e-07,3.264242958996024e-16
2.173271896203078e-07,3.2800506897345134e-16
2.176774647768031e-07,3.295934969028691e-16
2.180283044861529e-07,3.311896167535212e-16
2.1837970965827065e-07,3.3279346577052664e-16
2.1873168120453501e-07,3.3440508137932067e-16
2.1908422003779539e-07,3.360245011865419e-16
2.194373270723706e-07,3.37651762980892e-16
2.197910032240545e-07,3.3928690473403333e-16
2.2014524941011696e-07,3.409299646014664e-16
2.2050006654930489e-07,3.4258098092341475e-16
2.2085545556184731e-07,3.4423999222573017e-16
2.212114173694565e-07,3.4590703722078754e-16
2.2156795289532883e-07,3.475821548083791e-16
2.2192506306415056e-07,3.4926538407663643e-16
2.2228274880209636e-07,3.5095676430292644e-16
2.226410110368351e-07,3.5265633495478147e-16
2.229998506975308e-07,3.5436413569081343e-16
2.2335926871484366e-07,3.5608020636163227e-16
2.2371926602093572e-07,3.5780458701079045e-16
2.2407984354946958e-07,3.5953731787569945e-16
2.2444100223561402e-07,3.6127843938858355e-16
2.248027430160451e-07,3.6302799217741606e-16
2.2516506682894717e-07,3.6478601706685993e-16
2.2552797461401852e-07,3.66552555079236e-16
2.2589146731247016e-07,3.683276474354613e-16
2.2625554586703145e-07,3.701113355560262e-16
2.2662021122195124e-07,3.719036610619538e-16
2.269854643229988e-07,3.737046657757632e-16
2.2735130611746918e-07,3.7551439172245946e-16
2.2771773755418422e-07,3.7733288113050595e-16
2.280847595834936e-07,3.791601764328024e-16
2.284523731572806e-07,3.809963202676908e-16
2.288205792289608e-07,3.8284135547993176e-16
2.2918937875348787e-07,3.846953251217181e-16
2.2955877268735458e-07,3.865582724536743e-16
2.2992876198859394e-07,3.884302409458563e-16
2.3029934761678497e-07,3.90311274278783e-16
2.3067053053305134e-07,3.922014163444354e-16
2.310423117000672e-07,3.94100711247296e-16
2.3141469208205841e-07,3.9600920330537255e-16
2.3178767264480334e-07,3.9792693705122186e-16
2.3216125435563894e-07,3.998539572330062e-16
2.325354381834593e-07,4.017903088155175e-16
2.329102250987216e-07,4.0373603698124305e-16
2.3328561607344705e-07,4.0569118713141063e-16
2.3366161208122221e-07,4.0765580488704263e-16
2.3403821409720463e-07,4.0962993609003363e-16
2.3441542309812167e-07,4.1161362680420213e-16
2.3479324006227632e-07,4.136069233163812e-16
2.3517166596954841e-07,4.156098721374905e-16
2.3555070180139562e-07,4.176225200036136e-16
2.3593034854085935e-07,4.196449138771046e-16
2.363106071725636e-07,4.2167710094766424e-16
2.3669147868272062e-07,4.2371912863345696e-16
2.3707296405913235e-07,4.2577104458221027e-16
2.3745506429119118e-07,4.2783289667231665e-16
2.3783778036988628e-07,4.299047330139689e-16
2.3822111328780193e-07,4.31986601950262e-16
2.3860506403912374e-07,4.3407855205833656e-16
2.3898963361963964e-07,4.361806321505054e-16
2.393748230267411e-07,4.3829289127538415e-16
2.397606332594291e-07,4.4041537871905186e-16
2.401470653183127e-07,4.425481440061805e-16
2.405341202056152e-07,4.446912369012076e-16
2.4092179892517526e-07,4.468447074094892e-16
2.41310102482448e-07,4.490086057784571e-16
2.4169903188451043e-07,4.5118298249880825e-16
2.4208858814006286e-07,4.533678883056711e-16
2.424787722594298e-07,4.555633741797844e-16
2.428695852545661e-07,4.577694913487007e-16
2.4326102813905575e-07,4.599862912879635e-16
2.436531019281177e-07,4.622138257223223e-16
2.4404580763860726e-07,4.644521466269338e-16
2.4443914628901723e-07,4.667013062285642e-16
2.4483311889948375e-07,4.689613570068258e-16
2.452277264917854e-07,4.712323516953805e-16
2.456229700893489e-07,4.735143432831861e-16
2.4601885071725065e-07,4.758073850157261e-16
2.4641536940221745e-07,4.781115303962404e-16
2.4681252717263324e-07,4.804268331869957e-16
2.4721032505853714e-07,4.827533474105119e-16
2.476087640916301e-07,4.850911273508463e-16
2.48007845305276e-07,4.874402275548485e-16
2.4840756973450246e-07,4.89800702833423e-16
2.4880793841600753e-07,4.92172608262829e-16
2.4920895238815804e-07,4.945559991859402e-16
2.496106126909959e-07,4.969509312135566e-16
2.500129203662393e-07,4.993574602256908e-16
2.5041587645728403e-07,5.017756423728641e-16
2.5081948200920893e-07,5.04205534077432e-16
2.512237380687772e-07,5.066471920348913e-16
2.516286456844378e-07,5.091006732151932e-16
2.5203420590633147e-07,5.115660348640923e-16
2.524404197862894e-07,5.140433345044575e-16
2.528472883778396e-07,5.16532629937633e-16
2.532548127362082e-07,5.190339792447805e-16
2.536629939183206e-07,5.215474407882203e-16
2.5407183298280743e-07,5.240730732128151e-16
2.544813309900038e-07,5.266109354473127e-16
2.548914890019552e-07,5.291610867057415e-16
2.5530230808241903e-07,5.317235864887827e-16
2.557137892968654e-07,5.342984945851459e-16
2.5612593371248396e-07,5.368858710729876e-16
2.565387423981822e-07,5.394857763212847e-16
2.5695221642459197e-07,5.420982709912654e-16
2.573663568640708e-07,5.447234160378139e-16
2.5778116479070294e-07,5.473612727108812e-16
2.581966412803059e-07,5.500119025569357e-16
2.5861278741042903e-07,5.526753674203743e-16
2.5902960426035993e-07,5.553517294449825e-16
2.5944709291112586e-07,5.580410510753795e-16
2.598652544454947e-07,5.607433950584579e-16
2.6028408994798165e-07,5.634588244448755e-16
2.607036005048478e-07,5.661874025904946e-16
2.6112378720410654e-07,5.689291931578835e-16
2.615446511355248e-07,5.716842601177922e-16
2.619661933906244e-07,5.744526677506313e-16
2.6238841506268857e-07,5.772344806479966e-16
2.628113172467605e-07,5.800297637141461e-16
2.632349010396498e-07,5.828385821675374e-16
2.63659167539934e-07,5.85661001542339e-16
2.6408411784795957e-07,5.884970876899461e-16
2.6450975306584853e-07,5.913469067805413e-16
