freq,h2Om
1.3405778285508606e-07,3.2499672617441354e-22
1.3427384928906986e-07,3.26570691986451e-22
1.344902639661985e-07,3.281522805472039e-22
1.3470702744775007e-07,3.2974152877380285e-22
1.349241402959064e-07,3.313384737621626e-22
1.3514160307375658e-07,3.3294315278786194e-22
1.353594163452961e-07,3.345556033069989e-22
1.355775806754303e-07,3.3617586295707723e-22
1.3579609662997502e-07,3.3780396955788037e-22
1.360149647756572e-07,3.394399611123476e-22
1.3623418568011834e-07,3.410838758074753e-22
1.3645375991191364e-07,3.4273575201519187e-22
1.366736880405156e-07,3.4439562829326867e-22
1.3689397063631453e-07,3.4606354338621244e-22
1.3711460827061917e-07,3.4773953622616396e-22
1.3733560151565994e-07,3.4942364593382e-22
1.3755695094458957e-07,3.511159118193397e-22
1.3777865713148369e-07,3.5281637338325527e-22
1.3800072065134434e-07,3.545250703174095e-22
1.3822314208009913e-07,3.562420425058653e-22
1.3844592199460485e-07,3.579673300258507e-22
1.3866906097264797e-07,3.5970097314868963e-22
1.388925595929454e-07,3.614430123407333e-22
1.3911641843514784e-07,3.6319348826432197e-22
1.393406380798392e-07,3.649524417787143e-22
1.3956521910853996e-07,3.667199139410595e-22
1.3979016210370782e-07,3.6849594600734616e-22
1.4001546764873846e-07,3.702805794333603e-22
1.4024113632796894e-07,3.720738558756679e-22
1.4046716872667701e-07,3.7387581719256974e-22
1.4069356543108454e-07,3.756865054450939e-22
1.409203270283583e-07,3.7750596289797077e-22
1.4114745410661055e-07,3.7933423202061315e-22
1.4137494725490252e-07,3.811713554881227e-22
1.4160280706324378e-07,3.83017376182269e-22
1.4183103412259567e-07,3.8487233719250514e-22
1.42059629024872e-07,3.8673628181696793e-22
1.422885923629398e-07,3.886092535634805e-22
1.4251792473062237e-07,3.904912961505825e-22
1.4274762672270023e-07,3.9238245350854334e-22
1.4297769893491162e-07,3.9428276978038026e-22
1.432081419639561e-07,3.961922893229064e-22
1.4343895640749383e-07,3.981110567077449e-22
1.4367014286414905e-07,4.000391167223886e-22
1.4390170193351092e-07,4.0197651437123697e-22
1.4413363421613402e-07,4.0392329487663853e-22
1.443659403135421e-07,4.058795036799652e-22
1.4459862082822718e-07,4.0784518644265226e-22
1.448316763636533e-07,4.098203890472819e-22
1.4506510752425707e-07,4.118051575986462e-22
1.452989149154484e-07,4.1379953842481636e-22
1.455330991436142e-07,4.158035780782418e-22
1.4576766081611746e-07,4.1781732333681513e-22
1.4600260054130108e-07,4.198408212049847e-22
1.4623791892848833e-07,4.2187411891484063e-22
1.4647361658798375e-07,4.239172639272127e-22
1.467096941310767e-07,4.25970303932794e-22
1.4694615217004056e-07,4.280332868532338e-22
1.4718299131813644e-07,4.30106260842276e-22
1.4742021218961386e-07,4.321892742868729e-22
1.4765781539971154e-07,4.34282375808309e-22
1.478958015646609e-07,4.3638561426335245e-22
1.4813417130168535e-07,4.384990387453745e-22
1.4837292522900414e-07,4.406226985855166e-22
1.4861206396583278e-07,4.427566433538301e-22
1.48851588132384e-07,4.449009228604278e-22
1.490914983498713e-07,4.470555871566646e-22
1.4933179524050823e-07,4.492206865362843e-22
1.495724794275121e-07,4.513962715366124e-22
1.4981355153510463e-07,4.535823929397282e-22
1.500550121885128e-07,4.557791017736406e-22
1.502968620139721e-07,4.5798644931349685e-22
1.5053910163872747e-07,4.602044870827712e-22
1.5078173169103384e-07,4.624332668544581e-22
1.510247528001599e-07,4.646728406523011e-22
1.512681655963874e-07,4.669232607519849e-22
1.5151197071101482e-07,4.691845796823745e-22
1.5175616877635813e-07,4.714568502267332e-22
1.5200076042575157e-07,4.737401254239471e-22
1.5224574629355126e-07,4.760344585697802e-22
1.5249112701513465e-07,4.783399032180997e-22
1.5273690322690408e-07,4.806565131821428e-22
1.529830755662876e-07,4.829843425357652e-22
1.5322964467173978e-07,4.853234456146952e-22
1.534766111827454e-07,4.876738770178212e-22
1.5372397573981866e-07,4.900356916084439e-22
1.539717389845071e-07,4.924089445155768e-22
1.5421990155939223e-07,4.947936911352246e-22
1.5446846410809026e-07,4.971899871316662e-22
1.547174272752561e-07,4.995978884387771e-22
1.549667917065823e-07,5.020174512613079e-22
1.5521655804880314e-07,5.044487320762207e-22
1.5546672694969523e-07,5.068917876339961e-22
1.5571729905807826e-07,5.093466749599486e-22
1.5596827502381894e-07,5.118134513555806e-22
1.5621965549783014e-07,5.1429217439989455e-22
1.5647144113207473e-07,5.167829019507573e-22
1.5672363257956645e-07,5.19285692146244e-22
1.5697623049437054e-07,5.218006034059842e-22
1.5722923553160737e-07,5.243276944325429e-22
1.5748264834745318e-07,5.268670242127839e-22
1.577364695991409e-07,5.294186520192369e-22
1.5799069994496398e-07,5.319826374115003e-22
1.5824534004427556e-07,5.345590402376098e-22
1.5850039055749256e-07,5.371479206354554e-22
1.5875585214609618e-07,5.39749339034176e-22
1.5901172547263287e-07,5.423633561555606e-22
1.5926801120071823e-07,5.44990033015488e-22
1.5952470999503612e-07,5.476294309253252e-22
1.5978182252134267e-07,5.502816114933808e-22
1.6003934944646706e-07,5.529466366263345e-22
1.602972914383122e-07,5.556245685306704e-22
1.6055564916585884e-07,5.583154697141542e-22
1.6081442329916462e-07,5.6101940298726355e-22
1.6107361450936814e-07,5.637364314646796e-22
1.613332234686897e-07,5.664666185667482e-22
1.6159325085043203e-07,5.692100280209526e-22
1.618536973289844e-07,5.719667238634215e-22
1.6211456357982168e-07,5.747367704403989e-22
1.6237585027950847e-07,5.775202324097701e-22
1.6263755810569972e-07,5.80317174742558e-22
1.6289968773714168e-07,5.831276627244329e-22
1.6316223985367586e-07,5.859517619572578e-22
1.6342521513623816e-07,5.88789538360593e-22
1.63688614266863e-07,5.9164105817325975e-22
1.6395243792868402e-07,5.94506387954875e-22
1.642166868059349e-07,5.973855945873941e-22
1.644813615839535e-07,6.002787452766973e-22
1.6474646294918093e-07,6.031859075541317e-22
1.6501199158916561e-07,6.061071492781087e-22
1.6527794819256416e-07,6.090425386356801e-22
1.6554433344914214e-07,6.119921441441189e-22
1.6581114804977778e-07,6.149560346525384e-22
1.660783926864629e-07,6.179342793434908e-22
1.6634606805230358e-07,6.20926947734569e-22
1.6661417484152433e-07,6.2393410968005565e-22
1.6688271374946732e-07,6.2695583537252485e-22
1.671516854725963e-07,6.29992195344505e-22
1.674210907084977e-07,6.33043260470117e-22
1.6769093015588111e-07,6.3610910196671245e-22
1.6796120451458372e-07,6.391897913965675e-22
1.6823191448556929e-07,6.422854006685199e-22
1.6850306077093232e-07,6.453960020396741e-22
