freq,h2Om
1.1014490338045286e-07,1.781950245798566e-17
1.1032242844455623e-07,1.790580259323285e-17
1.1050023963309583e-07,1.7992520681117065e-17
1.1067833740723042e-07,1.8079658745785735e-17
1.108567222288613e-07,1.816721882118888e-17
1.1103539456063516e-07,1.8255202951127443e-17
1.1121435486594345e-07,1.8343613189299953e-17
1.113936036089252e-07,1.8432451599351382e-17
1.1157314125446744e-07,1.852172025492091e-17
1.1175296826820585e-07,1.861142123969e-17
1.119330851165275e-07,1.8701556647431838e-17
1.1211349226657022e-07,1.879212858205927e-17
1.1229419018622546e-07,1.8883139157674755e-17
1.1247517934413876e-07,1.897459049861931e-17
1.1265646020971034e-07,1.906648473952178e-17
1.1283803325309762e-07,1.9158824025349377e-17
1.1301989894521582e-07,1.9251610511457356e-17
1.1320205775773847e-07,1.9344846363639003e-17
1.1338451016310022e-07,1.9438533758177006e-17
1.1356725663449624e-07,1.953267488189328e-17
1.1375029764588506e-07,1.9627271932200907e-17
1.1393363367198911e-07,1.9722327117154983e-17
1.1411726518829529e-07,1.9817842655503874e-17
1.1430119267105772e-07,1.991382077674178e-17
1.1448541659729726e-07,2.0010263721159883e-17
1.1466993744480423e-07,2.0107173739899384e-17
1.1485475569213909e-07,2.020455309500385e-17
1.150398718186329e-07,2.0302404059471452e-17
1.1522528630439018e-07,2.040072891730898e-17
1.1541099963028833e-07,2.0499529963584207e-17
1.1559701227798053e-07,2.0598809504480233e-17
1.1578332472989625e-07,2.0698569857349002e-17
1.1596993746924178e-07,2.0798813350764994e-17
1.161568509800032e-07,2.0899542324580483e-17
1.1634406574694564e-07,2.1000759129979095e-17
1.1653158225561633e-07,2.1102466129531637e-17
1.1671940099234502e-07,2.1204665697250796e-17
1.1690752244424463e-07,2.130736021864623e-17
1.1709594709921409e-07,2.14105520907811e-17
1.1728467544593776e-07,2.1514243722326976e-17
1.1747370797388837e-07,2.1618437533621074e-17
1.1766304517332752e-07,2.1723135956722218e-17
1.1785268753530629e-07,2.1828341435467317e-17
1.180426355516679e-07,2.1934056425529135e-17
1.1823288971504833e-07,2.2040283394473253e-17
1.1842345051887682e-07,2.2147024821815238e-17
1.1861431845737885e-07,2.2254283199079487e-17
1.188054940255755e-07,2.236206102985629e-17
1.1899697771928642e-07,2.2470360829861154e-17
1.1918877003513041e-07,2.2579185126993263e-17
1.1938087147052594e-07,2.2688536461393914e-17
1.1957328252369419e-07,2.2798417385506855e-17
1.1976600369365834e-07,2.290883046413679e-17
1.199590354802466e-07,2.3019778274510086e-17
1.201523783840928e-07,2.3131263406334645e-17
1.203460329066369e-07,2.324328846185987e-17
1.2053999955012804e-07,2.3355856055938386e-17
1.207342788176239e-07,2.3468968816085984e-17
1.2092887121299365e-07,2.3582629382543887e-17
1.211237772409186e-07,2.369684040833999e-17
1.2131899740689273e-07,2.381160455935036e-17
1.215145322172257e-07,2.3926924514362424e-17
1.2171038217904228e-07,2.4042802965136375e-17
1.219065478002853e-07,2.415924261646903e-17
1.221030295897163e-07,2.427624618625652e-17
1.2229982805691597e-07,2.4393816405557248e-17
1.224969437122874e-07,2.451195601865666e-17
1.226943770670553e-07,2.4630667783130245e-17
1.228921286332691e-07,2.4749954469908796e-17
1.230901989238035e-07,2.4869818863342703e-17
1.2328858845235903e-07,2.4990263761266437e-17
1.2348729773346528e-07,2.5111291975065038e-17
1.2368632728248002e-07,2.523290632973838e-17
1.2388567761559247e-07,2.5355109663968273e-17
1.2408534924982378e-07,2.54779048301842e-17
1.2428534270302763e-07,2.5601294694629494e-17
1.2448565849389318e-07,2.5725282137429128e-17
1.246862971419455e-07,2.584987005265648e-17
1.2488725916754625e-07,2.5975061348400405e-17
1.2508854509189683e-07,2.6100858946834266e-17
1.2529015543703765e-07,2.622726578428282e-17
1.2549209072585126e-07,2.635428481129185e-17
1.25694351482063e-07,2.64819189926967e-17
1.2589693823024155e-07,2.6610171307690787e-17
1.2609985149580201e-07,2.6739044749896417e-17
1.2630309180500537e-07,2.6868542327433312e-17
1.2650665968496155e-07,2.6998667062989967e-17
1.2671055566363001e-07,2.712942199389369e-17
1.2691478026982048e-07,2.7260810172181142e-17
1.271193340331959e-07,2.7392834664670456e-17
1.273242174842719e-07,2.7525498553031814e-17
1.2752943115441996e-07,2.7658804933860258e-17
1.2773497557586796e-07,2.779275691874769e-17
1.2794085128170088e-07,2.792735763435484e-17
1.2814705880586383e-07,2.806261022248552e-17
1.2835359868316157e-07,2.8198517840158625e-17
1.285604714492615e-07,2.833508365968283e-17
1.287676776406945e-07,2.847231086873038e-17
1.289752177948553e-07,2.8610202670410767e-17
1.2918309245000588e-07,2.874876228334685e-17
1.293913021452747e-07,2.888799294174854e-17
1.2959984742065993e-07,2.9027897895489434e-17
1.2980872881703013e-07,2.916848041018228e-17
1.3001794687612473e-07,2.9309743767254605e-17
1.302275021405571e-07,2.945169126402632e-17
1.3043739515381528e-07,2.9594326213786244e-17
1.3064762646026234e-07,2.9737651945868917e-17
1.3085819660513983e-07,2.9881671805733414e-17
1.3106910613456705e-07,3.002638915504014e-17
1.3128035559554427e-07,3.0171807371730527e-17
1.314919455359534e-07,3.031792985010533e-17
1.3170387650455863e-07,3.0464760000903276e-17
1.3191614905100958e-07,3.0612301251381935e-17
1.321287637258408e-07,3.076055704539638e-17
1.3234172108047488e-07,3.090953084348073e-17
1.325550216672232e-07,3.1059226122928384e-17
1.3276866603928657e-07,3.120964637787271e-17
1.3298265475075842e-07,3.1360795119369863e-17
1.3319698835662415e-07,3.1512675875479125e-17
1.3341166741276446e-07,3.166529219134677e-17
1.336266924759561e-07,3.18186476292882e-17
1.3384206410387224e-07,3.1972745768870317e-17
1.3405778285508606e-07,3.212759020699674e-17
1.3427384928906986e-07,3.2283184557989905e-17
1.344902639661985e-07,3.243953245367703e-17
1.3470702744775007e-07,3.259663754347419e-17
1.349241402959064e-07,3.2754503494470923e-17
1.3514160307375658e-07,3.291313399151718e-17
1.353594163452961e-07,3.307253273730778e-17
1.355775806754303e-07,3.3232703452470275e-17
1.3579609662997502e-07,3.33936498756511e-17
1.360149647756572e-07,3.355537576360224e-17
1.3623418568011834e-07,3.371788489127052e-17
1.3645375991191364e-07,3.3881181051883745e-17
1.366736880405156e-07,3.404526805704098e-17
1.3689397063631453e-07,3.421014973680085e-17
1.3711460827061917e-07,3.437582993977009e-17
1.3733560151565994e-07,3.454231253319491e-17
1.3755695094458957e-07,3.4709601403050484e-17
1.3777865713148369e-07,3.4877700454131033e-17
1.3800072065134434e-07,3.5046613610142545e-17
1.3822314208009913e-07,3.5216344813792453e-17
1.3844592199460485e-07,3.538689802688338e-17
1.3866906097264797e-07,3.5558277230404876e-17
1.388925595929454e-07,3.5730486424625635e-17
1.3911641843514784e-07,3.590352962918849e-17
1.393406380798392e-07,3.607741088320241e-17
1.3956521910853996e-07,3.62521342453384e-17
1.3979016210370782e-07,3.642770379392342e-17
1.4001546764873846e-07,3.6604123627035113e-17
1.4024113632796894e-07,3.6781397862598865e-17
1.4046716872667701e-07,3.695953063848223e-17
1.4069356543108454e-07,3.713852611259295e-17
1.409203270283583e-07,3.731838846297554e-17
1.4114745410661055e-07,3.749912188790791e-17
1.4137494725490252e-07,3.768073060600111e-17
1.4160280706324378e-07,3.7863218856295895e-17
1.4183103412259567e-07,3.804659089836326e-17
1.42059629024872e-07,3.8230851012403226e-17
1.422885923629398e-07,3.8416003499344084e-17
1.4251792473062237e-07,3.8602052680944e-17
1.4274762672270023e-07,3.8789002899891396e-17
1.4297769893491162e-07,3.897685851990553e-17
1.432081419639561e-07,3.916562392583997e-17
1.4343895640749383e-07,3.935530352378305e-17
1.4367014286414905e-07,3.954590174116246e-17
1.4390170193351092e-07,3.9737423026847777e-17
1.4413363421613402e-07,3.9929871851253605e-17
1.443659403135421e-07,4.0123252706445674e-17
1.4459862082822718e-07,4.031757010624366e-17
1.448316763636533e-07,4.0512828586328317e-17
1.4506510752425707e-07,4.070903270434659e-17
1.452989149154484e-07,4.090618704001718e-17
1.455330991436142e-07,4.110429619523939e-17
1.4576766081611746e-07,4.1303364794198243e-17
1.4600260054130108e-07,4.150339748347444e-17
1.4623791892848833e-07,4.170439893215186e-17
1.4647361658798375e-07,4.190637383192597e-17
1.467096941310767e-07,4.210932689721496e-17
1.4694615217004056e-07,4.23132628652678e-17
1.4718299131813644e-07,4.251818649627659e-17
1.4742021218961386e-07,4.272410257348694e-17
1.4765781539971154e-07,4.29310159033088e-17
1.478958015646609e-07,4.3138931315430495e-17
1.4813417130168535e-07,4.3347853662929314e-17
1.4837292522900414e-07,4.355778782238669e-17
1.4861206396583278e-07,4.376873869400118e-17
1.48851588132384e-07,4.3980711201702074e-17
1.490914983498713e-07,4.419371029326619e-17
1.4933179524050823e-07,4.440774094043124e-17
1.495724794275121e-07,4.4622808139013656e-17
1.4981355153510463e-07,4.4838916909024553e-17
1.500550121885128e-07,4.505607229478592e-17
1.502968620139721e-07,4.527427936505016e-17
1.5053910163872747e-07,4.5493543213117406e-17
1.5078173169103384e-07,4.571386895695374e-17
1.510247528001599e-07,4.5935261739312476e-17
1.512681655963874e-07,4.615772672785201e-17
1.5151197071101482e-07,4.63812691152584e-17
1.5175616877635813e-07,4.6605894119365735e-17
1.5200076042575157e-07,4.683160698327709e-17
1.5224574629355126e-07,4.705841297548878e-17
1.5249112701513465e-07,4.72863173900113e-17
1.5273690322690408e-07,4.7515325546494544e-17
1.529830755662876e-07,4.774544279035146e-17
1.5322964467173978e-07,4.797667449288169e-17
1.534766111827454e-07,4.8209026051399246e-17
1.5372397573981866e-07,4.844250288935572e-17
1.539717389845071e-07,4.8677110456469426e-17
1.5421990155939223e-07,4.891285422885137e-17
1.5446846410809026e-07,4.9149739709132346e-17
1.547174272752561e-07,4.938777242659342e-17
1.549667917065823e-07,4.9626957937292524e-17
1.5521655804880314e-07,4.986730182419633e-17
1.5546672694969523e-07,5.010880969730968e-17
1.5571729905807826e-07,5.035148719380548e-17
1.5596827502381894e-07,5.059533997815859e-17
1.5621965549783014e-07,5.0840373742275466e-17
1.5647144113207473e-07,5.108659420562918e-17
1.5672363257956645e-07,5.133400711539204e-17
1.5697623049437054e-07,5.1582618246568835e-17
1.5722923553160737e-07,5.183243340213331e-17
1.5748264834745318e-07,5.20834584131629e-17
1.577364695991409e-07,5.233569913897384e-17
1.5799069994496398e-07,5.258916146726001e-17
1.5824534004427556e-07,5.284385131422794e-17
1.5850039055749256e-07,5.309977462473715e-17
1.5875585214609618e-07,5.3356937372437817e-17
1.5901172547263287e-07,5.36153455599094e-17
1.5926801120071823e-07,5.387500521880288e-17
1.5952470999503612e-07,5.413592240997904e-17
1.5978182252134267e-07,5.439810322365213e-17
1.6003934944646706e-07,5.466155377953115e-17
1.602972914383122e-07,5.4926280226961585e-17
1.6055564916585884e-07,5.51922887450713e-17
1.6081442329916462e-07,5.545958554291219e-17
1.6107361450936814e-07,5.57281768596072e-17
1.613332234686897e-07,5.599806896449524e-17
1.6159325085043203e-07,5.626926815727644e-17
1.618536973289844e-07,5.654178076816131e-17
1.6211456357982168e-07,5.681561315801613e-17
1.6237585027950847e-07,5.709077171851353e-17
1.6263755810569972e-07,5.736726287228077e-17
1.6289968773714168e-07,5.764509307304871e-17
1.6316223985367586e-07,5.792426880580467e-17
1.6342521513623816e-07,5.820479658694114e-17
1.63688614266863e-07,5.848668296441034e-17
1.6395243792868402e-07,5.87699345178758e-17
1.642166868059349e-07,5.905455785886529e-17
1.644813615839535e-07,5.934055963092712e-17
1.6474646294918093e-07,5.962794650978284e-17
1.6501199158916561e-07,5.991672520348506e-17
1.6527794819256416e-07,6.020690245257342e-17
1.6554433344914214e-07,6.049848503023063e-17
1.6581114804977778e-07,6.079147974244255e-17
1.660783926864629e-07,6.108589342815638e-17
1.6634606805230358e-07,6.138173295943882e-17
1.6661417484152433e-07,6.167900524163914e-17
1.6688271374946732e-07,6.19777172135476e-17
1.671516854725963e-07,6.22778758475597e-17
1.674210907084977e-07,6.257948814983802e-17
1.6769093015588111e-07,6.288256116047449e-17
1.6796120451458372e-07,6.31871019536575e-17
1.6823191448556929e-07,6.349311763783391e-17
1.6850306077093232e-07,6.380061535587752e-17
1.6877464407389903e-07,6.410960228525486e-17
1.6904666509882788e-07,6.442008563819147e-17
1.6931912455121408e-07,6.473207266184279e-17
1.6959202313768844e-07,6.504557063846048e-17
1.6986536156602173e-07,6.536058688556491e-17
1.7013914054512554e-07,6.567712875611505e-17
1.7041336078505291e-07,6.599520363867849e-17
1.7068802299700272e-07,6.6314818957607e-17
1.7096312789331878e-07,6.663598217320662e-17
1.7123867618749395e-07,6.695870078191446e-17
1.7151466859417114e-07,6.72829823164725e-17
1.7179110582914402e-07,6.760883434610224e-17
1.7206798860936097e-07,6.793626447668386e-17
1.7234531765292588e-07,6.826528035093231e-17
1.7262309367909907e-07,6.859588964857481e-17
1.729013174083014e-07,6.892810008653264e-17
1.731799895621136e-07,6.926191941909813e-17
1.734591108632803e-07,6.959735543811849e-17
1.7373868203571115e-07,6.993441597317663e-17
1.740187038044814e-07,7.027310889177231e-17
1.742991768958364e-07,7.061344209950901e-17
1.745801020371906e-07,7.095542354027489e-17
1.7486147995713186e-07,7.129906119643128e-17
1.7514331138542242e-07,7.164436308899774e-17
1.7542559705299959e-07,7.199133727783785e-17
1.7570833769198016e-07,7.233999186185049e-17
1.7599153403565957e-07,7.269033497915535e-17
1.762751868185161e-07,7.30423748072859e-17
1.7655929677621192e-07,7.339611956337911e-17
1.7684386464559372e-07,7.375157750436561e-17
1.7712889116469735e-07,7.410875692716586e-17
1.7741437707274665e-07,7.446766616888005e-17
1.77700323110158e-07,7.48283136069858e-17
1.779867300185412e-07,7.519070765953252e-17
1.7827359854070012e-07,7.555485678533631e-17
1.7856092942063742e-07,7.592076948418083e-17
1.788487234035534e-07,7.628845429701179e-17
1.7913698123585048e-07,7.665791980613965e-17
1.7942570366513415e-07,7.702917463543873e-17
1.7971489144021368e-07,7.740222745054656e-17
1.8000454531110678e-07,7.777708695907008e-17
1.8029466602903843e-07,7.81537619107846e-17
1.805852543464456e-07,7.853226109784173e-17
1.8087631101697788e-07,7.891259335497282e-17
1.8116783679549855e-07,7.929476755969397e-17
1.8145983243808892e-07,7.967879263251656e-17
1.8175229870204748e-07,8.006467753715143e-17
1.8204523634589437e-07,8.045243128072183e-17
1.823386461293723e-07,8.084206291397191e-17
1.826325288134474e-07,8.123358153147655e-17
1.8292688516031328e-07,8.162699627185668e-17
1.8322171593339213e-07,8.202231631799099e-17
1.835170218973354e-07,8.241955089722898e-17
1.838128038180285e-07,8.281870928160945e-17
1.8410906246258966e-07,8.321980078807324e-17
1.8440579859937475e-07,8.362283477868422e-17
1.8470301299797795e-07,8.402782066084612e-17
1.850007064292327e-07,8.443476788752039e-17
1.8529887966521638e-07,8.484368595745113e-17
1.855975334792492e-07,8.525458441538186e-17
1.858966686458989e-07,8.566747285228243e-17
1.8619628594098172e-07,8.60823609055712e-17
1.86496386141563e-07,8.64992582593383e-17
1.867969700259622e-07,8.69181746445756e-17
1.8709803837375155e-07,8.733911983939918e-17
1.8739959196576105e-07,8.77621036692818e-17
1.8770163158407907e-07,8.818713600728029e-17
1.8800415801205345e-07,8.86142267742645e-17
1.8830717203429563e-07,8.904338593915191e-17
1.8861067443668175e-07,8.947462351913904e-17
1.8891466600635336e-07,8.990794957993323e-17
1.892191475317222e-07,9.034337423599189e-17
1.8952411980246928e-07,9.078090765075368e-17
1.8982958360954942e-07,9.122056003687979e-17
1.901355397451923e-07,9.166234165649077e-17
1.9044198900290333e-07,9.210626282140438e-17
1.9074893217746836e-07,9.255233389337975e-17
1.9105637006495272e-07,9.30005652843556e-17
1.9136430346270586e-07,9.345096745669623e-17
1.916727331693625e-07,9.390355092343468e-17
1.9198165998484326e-07,9.435832624851621e-17
1.922910847103596e-07,9.481530404704877e-17
1.9260100814841285e-07,9.527449498554651e-17
1.9291143110279883e-07,9.573590978218218e-17
1.9322235437860895e-07,9.619955920703625e-17
1.9353377878223102e-07,9.666545408234596e-17
1.9384570512135406e-07,9.713360528276244e-17
1.9415813420496733e-07,9.760402373559958e-17
1.9447106684336524e-07,9.807672042109329e-17
1.9478450384814804e-07,9.855170637265597e-17
1.95098446032223e-07,9.902899267713238e-17
1.9541289420980912e-07,9.950859047506249e-17
1.957278491964361e-07,9.99905109609366e-17
1.9604331180894928e-07,1.0047476538346105e-16
1.9635928286551058e-07,1.009613650458189e-16
1.9667576318559934e-07,1.0145032130593182e-16
1.969927535900173e-07,1.0194164557672967e-16
1.973102549008875e-07,1.0243534932641172e-16
1.9762826794165928e-07,1.0293144407871876e-16
1.979467935371091e-07,1.0342994141320035e-16
1.9826583251334163e-07,1.0393085296548292e-16
1.9858538569779455e-07,1.0443419042754618e-16
1.9890545391923755e-07,1.049399655479905e-16
1.992260380077773e-07,1.0544819013231576e-16
1.995471387948584e-07,1.0595887604319518e-16
1.9986875711326429e-07,1.0647203520074986e-16
2.0019089379712185e-07,1.0698767958283141e-16
2.0051354968190241e-07,1.075058212252989e-16
2.008367256044226e-07,1.0802647222229854e-16
2.0116042240284938e-07,1.0854964472655008e-16
2.0148464091669902e-07,1.0907535094962519e-16
2.0180938198684218e-07,1.0960360316223755e-16
2.021346464555046e-07,1.101344136945267e-16
2.0246043516626846e-07,1.1066779493634427e-16
2.02786748964077e-07,1.1120375933754755e-16
2.0311358869523383e-07,1.1174231940828477e-16
2.034409552074077e-07,1.1228348771929217e-16
2.037688493496336e-07,1.1282727690218469e-16
2.0409727197231376e-07,1.1337369964974946e-16
2.044262239272227e-07,1.1392276871624637e-16
2.04755706067506e-07,1.1447449691770047e-16
2.0508571924768562e-07,1.1502889713220573e-16
2.0541626432366087e-07,1.15585982300224e-16
2.0574734215270913e-07,1.1614576542488435e-16
2.0607895359349128e-07,1.1670825957229191e-16
2.064110995060504e-07,1.1727347787182702e-16
2.0674378075181708e-07,1.1784143351645676e-16
2.070769981936102e-07,1.1841213976304062e-16
2.074107526956381e-07,1.1898560993263775e-16
2.077450451235032e-07,1.195618574108223e-16
2.0807987634420314e-07,1.2014089564799382e-16
2.0841524722613157e-07,1.2072273815968838e-16
2.087511586390835e-07,1.2130739852690015e-16
2.0908761145425418e-07,1.2189489039639164e-16
2.094246065442442e-07,1.2248522748101763e-16
2.0976214478306053e-07,1.2307842356004331e-16
2.1010022704611767e-07,1.2367449247946339e-16
2.1043885421024263e-07,1.2427344815233055e-16
2.1077802715367399e-07,1.248753045590739e-16
2.1111774675606712e-07,1.2548007574783122e-16
2.1145801389849513e-07,1.2608777583477416e-16
2.1179882946344994e-07,1.2669841900443506e-16
2.1214019433484748e-07,1.273120195100442e-16
2.1248210939802667e-07,1.2792859167385592e-16
2.1282457553975464e-07,1.2854814988748797e-16
2.1316759364822772e-07,1.2917070861225557e-16
2.1351116461307255e-07,1.2979628237950669e-16
2.1385528932535128e-07,1.3042488579096614e-16
2.1419996867756054e-07,1.3105653351907055e-16
2.1454520356363673e-07,1.316912403073162e-16
2.14890994878957e-07,1.3232902097060088e-16
2.1523734352034037e-07,1.329698903955669e-16
2.1558425038605301e-07,1.3361386354095478e-16
2.1593171637580714e-07,1.3426095543794536e-16
2.1627974239076633e-07,1.3491118119051653e-16
2.1662832933354667e-07,1.3556455597579362e-16
2.1697747810821768e-07,1.3622109504440061e-16
2.173271896203078e-07,1.3688081372082215e-16
2.176774647768031e-07,1.375437274037549e-16
2.180283044861529e-07,1.3820985156647202e-16
2.1837970965827065e-07,1.388792017571826e-16
2.1873168120453501e-07,1.3955179359939146e-16
2.1908422003779539e-07,1.4022764279227015e-16
2.194373270723706e-07,1.4090676511101634e-16
2.197910032240545e-07,1.4158917640722784e-16
2.2014524941011696e-07,1.422748926092705e-16
2.2050006654930489e-07,1.4296392972264688e-16
2.2085545556184731e-07,1.4365630383037526e-16
2.212114173694565e-07,1.4435203109336264e-16
2.2156795289532883e-07,1.450511277507786e-16
2.2192506306415056e-07,1.4575361012044133e-16
2.2228274880209636e-07,1.4645949459919085e-16
2.226410110368351e-07,1.471687976632782e-16
2.229998506975308e-07,1.4788153586874714e-16
2.2335926871484366e-07,1.4859772585181812e-16
2.2371926602093572e-07,1.4931738432928258e-16
2.2407984354946958e-07,1.5004052809888633e-16
2.2444100223561402e-07,1.5076717403972711e-16
2.248027430160451e-07,1.514973391126471e-16
2.2516506682894717e-07,1.5223104036062482e-16
2.2552797461401852e-07,1.5296829490918006e-16
2.2589146731247016e-07,1.5370911996676588e-16
2.2625554586703145e-07,1.5445353282517702e-16
2.2662021122195124e-07,1.5520155085995061e-16
2.269854643229988e-07,1.5595319153076868e-16
2.2735130611746918e-07,1.567084723818715e-16
2.2771773755418422e-07,1.574674110424644e-16
2.280847595834936e-07,1.5823002522712593e-16
2.284523731572806e-07,1.5899633273622858e-16
2.288205792289608e-07,1.5976635145634602e-16
2.2918937875348787e-07,1.6054009936067774e-16
2.2955877268735458e-07,1.6131759450946515e-16
2.2992876198859394e-07,1.6209885505041112e-16
2.3029934761678497e-07,1.6288389921910926e-16
2.3067053053305134e-07,1.6367274533946236e-16
2.310423117000672e-07,1.644654118241167e-16
2.3141469208205841e-07,1.6526191717488934e-16
2.3178767264480334e-07,1.66062279983196e-16
2.3216125435563894e-07,1.668665189304931e-16
2.325354381834593e-07,1.676746527887048e-16
2.329102250987216e-07,1.6848670042066878e-16
2.3328561607344705e-07,1.6930268078057335e-16
2.3366161208122221e-07,1.7012261291439678e-16
2.3403821409720463e-07,1.709465159603587e-16
2.3441542309812167e-07,1.7177440914935903e-16
2.3479324006227632e-07,1.7260631180543362e-16
2.3517166596954841e-07,1.734422433462025e-16
2.3555070180139562e-07,1.7428222328331993e-16
2.3593034854085935e-07,1.7512627122293677e-16
2.363106071725636e-07,1.759744068661503e-16
2.3669147868272062e-07,1.7682665000947056e-16
2.3707296405913235e-07,1.776830205452802e-16
2.3745506429119118e-07,1.7854353846229488e-16
2.3783778036988628e-07,1.7940822384603781e-16
2.3822111328780193e-07,1.8027709687929914e-16
2.3860506403912374e-07,1.8115017784261542e-16
2.3898963361963964e-07,1.820274871147393e-16
2.393748230267411e-07,1.8290904517311224e-16
2.397606332594291e-07,1.8379487259434913e-16
2.401470653183127e-07,1.8468499005471141e-16
2.405341202056152e-07,1.8557941833059562e-16
2.4092179892517526e-07,1.864781782990163e-16
2.41310102482448e-07,1.8738129093808917e-16
2.4169903188451043e-07,1.8828877732752796e-16
2.4208858814006286e-07,1.8920065864913245e-16
2.424787722594298e-07,1.9011695618728019e-16
2.428695852545661e-07,1.9103769132943047e-16
2.4326102813905575e-07,1.919628855666151e-16
2.436531019281177e-07,1.9289256049394742e-16
2.4404580763860726e-07,1.938267378111232e-16
2.4443914628901723e-07,1.9476543932292363e-16
2.4483311889948375e-07,1.9570868693973224e-16
2.452277264917854e-07,1.96656502678037e-16
2.456229700893489e-07,1.976089086609524e-16
2.4601885071725065e-07,1.9856592711873244e-16
2.4641536940221745e-07,1.9952758038928533e-16
2.4681252717263324e-07,2.0049389091870422e-16
2.4721032505853714e-07,2.0146488126178031e-16
2.476087640916301e-07,2.0244057408253856e-16
2.48007845305276e-07,2.0342099215476294e-16
2.4840756973450246e-07,2.0440615836252368e-16
2.4880793841600753e-07,2.0539609570072082e-16
2.4920895238815804e-07,2.0639082727561052e-16
2.496106126909959e-07,2.0739037630535292e-16
2.500129203662393e-07,2.083947661205507e-16
2.5041587645728403e-07,2.094040201647899e-16
2.5081948200920893e-07,2.1041816199519406e-16
2.512237380687772e-07,2.1143721528297057e-16
2.516286456844378e-07,2.1246120381395964e-16
2.5203420590633147e-07,2.1349015148919842e-16
2.524404197862894e-07,2.1452408232546722e-16
2.528472883778396e-07,2.1556302045586104e-16
2.532548127362082e-07,2.1660699013034803e-16
2.536629939183206e-07,2.176560157163311e-16
2.5407183298280743e-07,2.1871012169922652e-16
2.544813309900038e-07,2.1976933268302457e-16
2.548914890019552e-07,2.2083367339087325e-16
2.5530230808241903e-07,2.219031686656513e-16
2.557137892968654e-07,2.2297784347054353e-16
2.5612593371248396e-07,2.2405772288963344e-16
2.565387423981822e-07,2.2514283212847755e-16
2.5695221642459197e-07,2.262331965147034e-16
2.573663568640708e-07,2.273288414985967e-16
2.5778116479070294e-07,2.2842979265369055e-16
2.581966412803059e-07,2.295360756773727e-16
2.5861278741042903e-07,2.30647716391474e-16
2.5902960426035993e-07,2.3176474074288035e-16
2.5944709291112586e-07,2.3288717480413505e-16
2.598652544454947e-07,2.34015044774042e-16
2.6028408994798165e-07,2.3514837697828825e-16
2.607036005048478e-07,2.362871978700461e-16
2.6112378720410654e-07,2.374315340306008e-16
2.615446511355248e-07,2.3858141216996674e-16
2.619661933906244e-07,2.3973685912750613e-16
2.6238841506268857e-07,2.408979018725665e-16
2.628113172467605e-07,2.4206456750509757e-16
2.632349010396498e-07,2.432368832562941e-16
